nb_series;cruncher_v2;cruncher_v3;RJDemetra;rjd3x13
119;17.9300000000003;17.9510000000009;31.135000000002;8.1929999999993
826;32.518;25.9419999999991;204.739999999998;60.2549999999974
544;55.3629999999976;41.2520000000004;146.264999999999;36.3450000000012
113;7.41399999999703;8.40299999999843;29.8539999999994;7.50400000000081
456;18.7910000000011;18.4399999999987;123.350999999999;33.2700000000004
322;11.6159999999982;9.57200000000012;75.6110000000008;20.1569999999992
695;18.6879999999983;12.9619999999995;162.627;41.2829999999994
512;14.2530000000006;10.6189999999988;118.147000000001;31.8549999999996
558;15.7299999999996;10.2020000000011;121.309999999998;32.8080000000009
122;6.71900000000096;5.8070000000007;25.9979999999996;6.59600000000137
892;20.9229999999989;14.232;200.939000000002;52.4140000000007
604;17.1180000000022;11.7239999999983;124.833000000002;36.0030000000006
416;13.8029999999999;9.72699999999895;85.0339999999997;26.0240000000013
862;20.1289999999972;14.007999999998;181.707000000002;52.0450000000019
473;12.9680000000008;10.0560000000005;94.9390000000021;24.7780000000021
593;14.6529999999984;9.89500000000044;107.023999999998;34.8609999999971
320;9.04000000000087;6.05500000000029;57.1090000000004;16.2389999999978
476;11.012999999999;10.2589999999982;74.851999999999;21.8729999999996
111;5.08299999999872;3.66899999999805;15.773000000001;4.46199999999953
956;17.7479999999996;11.5250000000015;149.227999999999;48.6349999999984
999;19.0450000000019;13.2819999999992;153.154999999999;46.1009999999987
821;16.6849999999977;9.66700000000128;130.371999999999;38.5859999999993
116;5.18699999999808;4.8650000000016;18.0790000000015;5.35699999999997
430;10.3730000000032;8.12199999999939;65.5270000000019;19.2410000000018
348;8.62900000000081;7.10300000000279;54.4360000000015;18.6029999999992
942;21.023000000001;12.8559999999998;145.732;46.0750000000007
616;15.655999999999;10.8289999999979;97.4170000000013;30.4369999999981
359;11.1850000000013;8.08600000000297;59.018;19.9010000000017
989;20.7390000000014;13.5519999999997;160.856;48.9339999999975
947;18.4710000000014;13.4320000000007;153.476000000002;49.6660000000011
914;19.5200000000004;12.1460000000006;145.915000000001;46.775999999998
370;10.6100000000006;7.69099999999889;54.6549999999988;17.5060000000012
706;14.2109999999993;9.24499999999898;110.853000000003;36.7920000000013
140;5.9419999999991;4.81599999999889;21.2910000000011;7.08200000000215
882;19.5730000000003;12.6880000000019;207.948;49.393
756;21.648000000001;14.614999999998;182.942999999999;49.3319999999985
981;24.8549999999996;16.7039999999979;263.956999999999;60.5970000000016
707;38.8379999999997;20.5590000000011;181.462;49.9180000000015
565;41.5250000000015;27.4779999999992;151.141;40.6879999999983
998;53.2919999999976;31.6139999999978;275.797999999999;65.5950000000012
844;21.6519999999982;15.0640000000021;196.999;52.2280000000028
175;10.4670000000006;6.93100000000049;41.8590000000004;10.760000000002
551;16.3590000000004;12.0089999999982;129.215;31.3680000000022
908;23.5010000000002;14.8050000000003;213.359999999997;59.7150000000001
675;18.0139999999992;11.8660000000018;164.339;38.6689999999981
357;13.8239999999969;9.02400000000125;80.0999999999985;24.2160000000003
510;16.1620000000003;10.5889999999999;115.976999999999;29.6890000000021
197;8.72600000000239;7.36200000000099;42.9219999999987;12.1490000000013
270;12.6039999999994;8.95000000000073;64.7570000000014;18.857
200;9.16100000000006;7.75200000000041;44.762999999999;14.3379999999997
556;16.9720000000016;12.8890000000029;131.567999999999;30.6229999999996
